,_merge,id.bioguide,handle,name.official_full,bio.gender,terms,week1,week2,week3,week4,week5,week6,week7,week8,week9
379,both,M001184,repthomasmassie,Thomas Massie,M,"[{u'end': u'2013-01-03', u'district': 4, u'office': u'1119 Longworth House Office Building', u'phone': u'202-225-3465', u'url': u'http://massie.house.gov', u'start': u'2012-11-13', u'state': u'KY', u'address': u'1119 Longworth HOB; Washington DC 20515-1704', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://massie.house.gov/rss.xml', u'fax': u'202-225-0003', u'end': u'2015-01-03', u'district': 4, u'office': u'314 Cannon House Office Building', u'phone': u'202-225-3465', u'url': u'http://massie.house.gov', u'start': u'2013-01-03', u'state': u'KY', u'address': u'314 Cannon HOB; Washington DC 20515-1704', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://massieforms.house.gov/contact/'}, {u'rss_url': u'http://massie.house.gov/rss.xml', u'fax': u'202-225-0003', u'end': u'2017-01-03', u'district': 4, u'office': u'314 Cannon House Office Building', u'phone': u'202-225-3465', u'url': u'http://massie.house.gov', u'start': u'2015-01-06', u'state': u'KY', u'address': u'314 Cannon HOB; Washington DC 20515-1704', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://massieforms.house.gov/contact/'}]",0.884615,0.867052,1.78065,,,,,1.5,
380,both,P000604,repdonaldpayne,Donald M. Payne Jr.,M,"[{u'end': u'2013-01-03', u'district': 10, u'office': u'2310 Rayburn House Office Building', u'phone': u'202-225-3436', u'start': u'2012-11-15', u'state': u'NJ', u'address': u'2310 Rayburn HOB; Washington DC 20515-3010', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://payne.house.gov/rss.xml', u'end': u'2015-01-03', u'district': 10, u'office': u'103 Cannon House Office Building', u'phone': u'202-225-3436', u'url': u'http://payne.house.gov', u'start': u'2013-01-03', u'state': u'NJ', u'address': u'103 Cannon HOB; Washington DC 20515-3010', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://payne.house.gov/contact/email-me'}, {u'rss_url': u'http://payne.house.gov/rss.xml', u'fax': u'202-225-4160', u'end': u'2017-01-03', u'district': 10, u'office': u'103 Cannon House Office Building', u'phone': u'202-225-3436', u'url': u'http://payne.house.gov', u'start': u'2015-01-06', u'state': u'NJ', u'address': u'103 Cannon HOB; Washington DC 20515-3010', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://payne.house.gov/contact/email-me'}]",-24.8573825,-93.3599666667,-69.663325,-49.6944,-13.593715,,,,-4.45744
381,both,S001194,senbrianschatz,Brian Schatz,M,"[{u'fax': u'202-228-1153', u'end': u'2015-01-03', u'office': u'722 Hart Senate Office Building', u'phone': u'202-224-3934', u'url': u'http://www.schatz.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.schatz.senate.gov/contact', u'start': u'2012-12-27', u'state': u'HI', u'address': u'722 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 3}, {u'fax': u'202-228-1153', u'end': u'2017-01-03', u'office': u'722 Hart Senate Office Building', u'phone': u'202-224-3934', u'url': u'http://www.schatz.senate.gov', u'state_rank': u'senior', u'contact_form': u'http://www.schatz.senate.gov/contact', u'start': u'2015-01-06', u'state': u'HI', u'address': u'722 Hart Senate Office Building Washington DC 20510', u'party': u'Democrat', u'type': u'sen', u'class': 3}]",-40.88888,-29.666305,-16.0831175,-2.51363,-18.1556333333,-1.633146,-5.87877,-1.803175,-11.2287425
382,both,S000018,repmattsalmon,Matt Salmon,M,"[{u'end': u'1997-01-03', u'district': 1, u'start': u'1995-01-04', u'state': u'AZ', u'party': u'Republican', u'type': u'rep'}, {u'end': u'1999-01-03', u'district': 1, u'start': u'1997-01-07', u'state': u'AZ', u'party': u'Republican', u'type': u'rep'}, {u'end': u'2001-01-03', u'district': 1, u'start': u'1999-01-06', u'state': u'AZ', u'party': u'Republican', u'type': u'rep'}, {u'rss_url': u'http://salmon.house.gov/rss.xml', u'fax': u'202-226-4386', u'end': u'2015-01-03', u'district': 5, u'office': u'2349 Rayburn House Office Building', u'phone': u'202-225-2635', u'url': u'http://salmon.house.gov', u'start': u'2013-01-03', u'state': u'AZ', u'address': u'2349 Rayburn HOB; Washington DC 20515-0305', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://salmon.house.gov/contact/email-me'}, {u'rss_url': u'http://salmon.house.gov/rss.xml', u'fax': u'202-226-4386', u'end': u'2017-01-03', u'district': 5, u'office': u'2349 Rayburn House Office Building', u'phone': u'202-225-2635', u'url': u'http://salmon.house.gov', u'start': u'2015-01-06', u'state': u'AZ', u'address': u'2349 Rayburn HOB; Washington DC 20515-0305', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://salmon.house.gov/contact/email-me'}]",0.390071,2.465455,4.6782,24.574385,,,0.989362,,1.15957
383,both,F000454,repbillfoster,Bill Foster,M,"[{u'end': u'2009-01-03', u'district': 14, u'url': u'http://foster.house.gov', u'start': u'2008-03-08', u'state': u'IL', u'party': u'Democrat', u'type': u'rep'}, {u'end': u'2011-01-03', u'district': 14, u'url': u'http://foster.house.gov', u'start': u'2009-01-06', u'state': u'IL', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://foster.house.gov/rss.xml', u'fax': u'202-225-9420', u'end': u'2015-01-03', u'district': 11, u'office': u'1224 Longworth House Office Building', u'phone': u'202-225-3515', u'url': u'http://foster.house.gov', u'start': u'2013-01-03', u'state': u'IL', u'address': u'1224 Longworth HOB; Washington DC 20515-1311', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://foster.house.gov/contact/email-me'}, {u'rss_url': u'http://foster.house.gov/rss.xml', u'fax': u'202-225-9420', u'end': u'2017-01-03', u'district': 11, u'office': u'1224 Longworth House Office Building', u'phone': u'202-225-3515', u'url': u'http://foster.house.gov', u'start': u'2015-01-06', u'state': u'IL', u'address': u'1224 Longworth HOB; Washington DC 20515-1311', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://foster.house.gov/contact/email-me'}]",-0.6100558868,-58.352024,-6.2036462,-3.14754,-1.9088588,-6.9861,-1.2017505,-2.308945,-5.742025
384,both,K000368,repkirkpatrick,Ann Kirkpatrick,F,"[{u'end': u'2011-01-03', u'district': 1, u'url': u'http://kirkpatrick.house.gov', u'start': u'2009-01-06', u'state': u'AZ', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://kirkpatrick.house.gov/rss.xml', u'fax': u'202-225-3462', u'end': u'2015-01-03', u'district': 1, u'office': u'330 Cannon House Office Building', u'phone': u'202-225-3361', u'url': u'http://kirkpatrick.house.gov', u'start': u'2013-01-03', u'state': u'AZ', u'address': u'330 Cannon HOB; Washington DC 20515-0301', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://kirkpatrick.house.gov/contact/email-me'}, {u'rss_url': u'http://kirkpatrick.house.gov/rss.xml', u'fax': u'202-225-3462', u'end': u'2017-01-03', u'district': 1, u'office': u'201 Cannon House Office Building', u'phone': u'202-225-3361', u'url': u'http://kirkpatrick.house.gov', u'start': u'2015-01-06', u'state': u'AZ', u'address': u'201 Cannon HOB; Washington DC 20515-0301', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://kirkpatrick.house.gov/contact/email-me'}]",-1.31047833333,-5.084469,-9.4169525,-3.57215,-11.751425,-3.621416,-0.382118,-2.77265146,-0.6806467
385,both,T000468,repdinatitus,Dina Titus,F,"[{u'end': u'2011-01-03', u'district': 3, u'url': u'http://titus.house.gov', u'start': u'2009-01-06', u'state': u'NV', u'party': u'Democrat', u'type': u'rep'}, {u'rss_url': u'http://titus.house.gov/rss.xml', u'end': u'2015-01-03', u'district': 1, u'office': u'401 Cannon House Office Building', u'phone': u'202-225-5965', u'url': u'http://titus.house.gov', u'start': u'2013-01-03', u'state': u'NV', u'address': u'401 Cannon HOB; Washington DC 20515-2801', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://titus.house.gov/contact/email-me'}, {u'rss_url': u'http://titus.house.gov/rss.xml', u'end': u'2017-01-03', u'district': 1, u'office': u'401 Cannon House Office Building', u'phone': u'202-225-5965', u'url': u'https://titus.house.gov', u'start': u'2015-01-06', u'state': u'NV', u'address': u'401 Cannon HOB; Washington DC 20515-2801', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://titus.house.gov/contact/email-me'}]",-10.2843916667,-44.1315242857,-9.03525525571,-10.8625857143,-8.06151142857,-15.757245,-8.96120383333,-11.2435454208,-10.583036
386,both,C001095,sentomcotton,Tom Cotton,M,"[{u'rss_url': u'http://cotton.house.gov/rss.xml', u'end': u'2015-01-03', u'district': 4, u'office': u'415 Cannon House Office Building', u'phone': u'202-225-3772', u'url': u'http://cotton.house.gov', u'start': u'2013-01-03', u'state': u'AR', u'address': u'415 Cannon HOB; Washington DC 20515-0404', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://cotton.house.gov/contact/email-me'}, {u'end': u'2021-01-03', u'office': u'124 Russell Senate Office Building', u'phone': u'202-224-2353', u'url': u'https://www.cotton.senate.gov', u'state_rank': u'junior', u'start': u'2015-01-06', u'state': u'AR', u'address': u'124 Russell Senate Office Building Washington DC 20510', u'party': u'Republican', u'type': u'sen', u'class': 2}]",9.25909666667,18.984,5.86185571429,2.2139704,2.213375,5.598002,2.06388166667,17.3837833333,11.0704615714
387,both,S001191,repsinema,Kyrsten Sinema,F,"[{u'rss_url': u'http://sinema.house.gov/index.cfm/rss/feed', u'fax': u'202-225-9731', u'end': u'2015-01-03', u'district': 9, u'office': u'1237 Longworth House Office Building', u'phone': u'202-225-9888', u'url': u'http://sinema.house.gov', u'start': u'2013-01-03', u'state': u'AZ', u'address': u'1237 Longworth HOB; Washington DC 20515-0309', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://sinemaforms.house.gov/forms/writeyourrep/'}, {u'rss_url': u'http://sinema.house.gov/index.cfm/rss/feed', u'fax': u'202-225-9731', u'end': u'2017-01-03', u'district': 9, u'office': u'1530 Longworth House Office Building', u'phone': u'202-225-9888', u'url': u'https://sinema.house.gov', u'start': u'2015-01-06', u'state': u'AZ', u'address': u'1530 Longworth HOB; Washington DC 20515-0309', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://sinemaforms.house.gov/forms/writeyourrep/'}]",-1.82291216667,-4.23894333333,-2.3063812,-1.84433233333,-3.078995,-2.261909445,-1.55771485714,-2.78525857143,-2.03451733333
388,both,L000578,replamalfa,Doug LaMalfa,M,"[{u'rss_url': u'http://lamalfa.house.gov/rss.xml', u'fax': u'530-534-7800', u'end': u'2015-01-03', u'district': 1, u'office': u'506 Cannon House Office Building', u'phone': u'202-225-3076', u'url': u'http://lamalfa.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'506 Cannon HOB; Washington DC 20515-0501', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://lamalfa.house.gov/contact/email-me'}, {u'rss_url': u'http://lamalfa.house.gov/rss.xml', u'fax': u'530-534-7800', u'end': u'2017-01-03', u'district': 1, u'office': u'322 Cannon House Office Building', u'phone': u'202-225-3076', u'url': u'http://lamalfa.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'322 Cannon HOB; Washington DC 20515-0501', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://lamalfa.house.gov/contact/email-me'}]",,-1.12144666667,8.20525,4.31033,,11.7561,,,
389,both,H001068,rephuffman,Jared Huffman,M,"[{u'rss_url': u'http://huffman.house.gov/rss.xml', u'fax': u'202-225-5163', u'end': u'2015-01-03', u'district': 2, u'office': u'1630 Longworth House Office Building', u'phone': u'202-225-5161', u'url': u'http://huffman.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1630 Longworth HOB; Washington DC 20515-0502', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://huffman.house.gov/contact/email-me'}, {u'rss_url': u'http://huffman.house.gov/rss.xml', u'fax': u'202-225-5163', u'end': u'2017-01-03', u'district': 2, u'office': u'1630 Longworth House Office Building', u'phone': u'202-225-5161', u'url': u'http://huffman.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1630 Longworth HOB; Washington DC 20515-0502', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://huffman.house.gov/contact/email-me'}]",-39.934045,-137.699665,-17.295775,-74.54865,-11.7818,,-30.46125,-30.347825,-32.61278
390,both,B001287,repbera,Ami Bera,M,"[{u'rss_url': u'http://bera.house.gov/rss.xml', u'fax': u'202-226-1298', u'end': u'2015-01-03', u'district': 7, u'office': u'1408 Longworth House Office Building', u'phone': u'202-225-5716', u'url': u'http://bera.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1408 Longworth HOB; Washington DC 20515-0507', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://beraforms.house.gov/forms/writeyourrep/'}, {u'rss_url': u'http://bera.house.gov/rss.xml', u'fax': u'202-226-1298', u'end': u'2017-01-03', u'district': 7, u'office': u'1535 Longworth House Office Building', u'phone': u'202-225-5716', u'url': u'http://bera.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1535 Longworth HOB; Washington DC 20515-0507', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://beraforms.house.gov/forms/writeyourrep/'}]",-1.599225,-6.0840875,-0.923975,-0.939597,-1.96694,-13.861151,-0.677003566667,-0.00983662,-1.72477
391,both,C001094,reppaulcook,Paul Cook,M,"[{u'rss_url': u'http://cook.house.gov/rss.xml', u'end': u'2015-01-03', u'district': 8, u'office': u'1222 Longworth House Office Building', u'phone': u'202-225-5861', u'url': u'http://cook.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1222 Longworth HOB; Washington DC 20515-0508', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://cook.house.gov/contact/email-me'}, {u'rss_url': u'http://cook.house.gov/rss.xml', u'end': u'2017-01-03', u'district': 8, u'office': u'1222 Longworth House Office Building', u'phone': u'202-225-5861', u'url': u'http://cook.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1222 Longworth HOB; Washington DC 20515-0508', u'party': u'Republican', u'type': u'rep', u'contact_form': u'https://cook.house.gov/contact/email-me'}]",,5.57515,,,,,,,
392,both,S001193,repswalwell,Eric Swalwell,M,"[{u'end': u'2015-01-03', u'district': 15, u'office': u'501 Cannon House Office Building', u'phone': u'202-225-5065', u'url': u'http://swalwell.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'501 Cannon HOB; Washington DC 20515-0515', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://swalwell.house.gov/contact-me/email-eric/'}, {u'end': u'2017-01-03', u'district': 15, u'office': u'129 Cannon House Office Building', u'phone': u'202-225-5065', u'url': u'http://swalwell.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'129 Cannon HOB; Washington DC 20515-0515', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'http://swalwell.house.gov/contact-me/email-eric/'}]",-52.8407331667,-49.66201,-25.724192,-12.96524,-6.41259471429,-17.39224,-4.69250785714,-4.94516857143,-27.6137428571
393,both,V000129,repdavidvaladao,David G. Valadao,M,"[{u'rss_url': u'http://valadao.house.gov/rss.xml', u'fax': u'202-226-3196', u'end': u'2015-01-03', u'district': 21, u'office': u'1004 Longworth House Office Building', u'phone': u'202-225-4695', u'url': u'http://valadao.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1004 Longworth HOB; Washington DC 20515-0521', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://valadao.house.gov/contact/'}, {u'rss_url': u'http://valadao.house.gov/rss.xml', u'fax': u'202-226-3196', u'end': u'2017-01-03', u'district': 21, u'office': u'1004 Longworth House Office Building', u'phone': u'202-225-4695', u'url': u'http://valadao.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1004 Longworth HOB; Washington DC 20515-0521', u'party': u'Republican', u'type': u'rep', u'contact_form': u'http://valadao.house.gov/contact/'}]",2.12732,4.865515,0.890323,0.929032,-0.315945,1.08696,,1.401169,
394,both,B001285,juliabrownley26,Julia Brownley,F,"[{u'rss_url': u'http://juliabrownley.house.gov/rss.xml', u'fax': u'202-225-1100', u'end': u'2015-01-03', u'district': 26, u'office': u'1019 Longworth House Office Building', u'phone': u'202-225-5811', u'url': u'http://juliabrownley.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1019 Longworth HOB; Washington DC 20515-0526', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://juliabrownley.house.gov/contact/email-me'}, {u'rss_url': u'http://juliabrownley.house.gov/rss.xml', u'fax': u'202-225-1100', u'end': u'2017-01-03', u'district': 26, u'office': u'1019 Longworth House Office Building', u'phone': u'202-225-5811', u'url': u'http://juliabrownley.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1019 Longworth HOB; Washington DC 20515-0526', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://juliabrownley.house.gov/contact/email-me'}]",-37.2387496667,-3.03617635,-34.5098,-18.8531,-27.0769,6.0426,-0.388011,,-32.916
395,both,C001097,repcardenas,Tony Cárdenas,M,"[{u'rss_url': u'http://cardenas.house.gov/rss.xml', u'fax': u'202-225-0819', u'end': u'2015-01-03', u'district': 29, u'office': u'1508 Longworth House Office Building', u'phone': u'202-225-6131', u'url': u'http://cardenas.house.gov', u'start': u'2013-01-03', u'state': u'CA', u'address': u'1508 Longworth HOB; Washington DC 20515-0529', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://cardenas.house.gov/contact/email-me'}, {u'rss_url': u'http://cardenas.house.gov/rss.xml', u'fax': u'202-225-0819', u'end': u'2017-01-03', u'district': 29, u'office': u'1510 Longworth House Office Building', u'phone': u'202-225-6131', u'url': u'http://cardenas.house.gov', u'start': u'2015-01-06', u'state': u'CA', u'address': u'1510 Longworth HOB; Washington DC 20515-0529', u'party': u'Democrat', u'type': u'rep', u'contact_form': u'https://cardenas.house.gov/contact/email-me'}]",-9.85918285714,-37.8185783333,-7.61463142857,-12.2674221667,-1.50950847267,-19.87875,-3.16128,-2.34782,-40.00347
